disease,gene,score
210,123,0.14
210,3904,0.18
210,3115,0.16
210,2591,0.5
210,1949,0.22
210,4999,0.22
210,2792,0.16
210,1863,0.14
210,3896,0.16
210,4142,0.14
210,5882,0.6
210,2532,0.18
210,395,0.38
210,5144,0.32
210,3586,0.18
210,2165,0.18
210,5739,0.12
210,2817,0.4
210,473,0.28
210,4268,0.18
210,2421,0.38
210,5957,0.16
210,3264,0.12
210,2671,0.26
210,1460,0.16
210,378,0.16
210,5618,0.12
210,725,0.32
210,3833,0.16
210,4296,0.1
210,1510,0.22
210,4170,0.28
210,80,0.18
210,2786,0.12
210,1453,0.16
210,1810,0.34
210,1188,0.18
210,4761,0.14
210,4139,0.14
210,5743,0.52
210,4605,0.16
210,2259,0.2
210,2769,0.32
210,6388,0.14
210,4607,0.12
210,6076,0.14
210,4205,0.24
210,4578,0.16
210,3094,0.18
210,6041,0.2
210,4601,0.26
210,6146,0.32
210,2918,0.16
210,5172,0.12
210,2754,0.24
210,545,0.14
210,6034,0.22
210,2390,0.14
210,4007,0.14
210,2660,0.32
210,1555,0.22
210,2376,0.18
210,5248,0.14
210,633,0.14
210,1712,0.16
210,3959,0.12
210,220,0.16
210,3188,0.12
210,5702,0.14
210,5403,0.12
210,1980,0.28
210,3076,0.2
210,3202,0.26
210,1906,0.34
210,5783,0.18
210,5464,0.16
210,5835,0.1
210,2059,0.18
210,6311,0.24
210,1827,0.36
210,4144,0.22
210,268,0.1
210,1354,0.5
210,6391,0.18
210,5513,0.24
210,3500,0.14
210,1674,0.14
210,4416,0.2
210,5954,0.22
210,5650,0.28
210,479,0.18
210,2308,0.36
210,2285,0.18
210,4253,0.54
210,295,0.18
210,2369,0.16
210,3452,0.16
210,5299,0.18
210,5176,0.22
210,3537,0.32
210,4124,0.12
210,2081,0.14
210,6230,0.14
210,232,0.34
210,6126,0.12
210,2432,0.12
210,3044,0.62
210,3541,0.26
210,2818,0.22
210,5039,0.62
210,2742,0.14
210,2418,0.16
210,2393,0.24
210,1889,0.26
210,4828,0.16
210,3910,0.24
210,4430,0.24
210,3181,0.2
210,2703,0.22
210,3163,0.44
210,5171,0.56
210,5964,0.36
210,424,0.16
210,1915,0.26
210,1879,0.44
210,835,0.24
210,1599,0.1
210,3523,0.1
210,2006,0.28
210,47,0.38
210,2377,0.12
210,3570,0.26
210,6432,0.24
210,2746,0.26
210,3569,0.12
210,2345,0.2
210,4819,0.16
210,3065,0.24
210,269,0.22
210,794,0.22
210,3746,0.2
210,2360,0.16
210,764,0.12
210,4148,0.12
210,2246,0.36
210,1787,0.14
210,119,0.12
210,2787,0.1
210,1799,0.16
210,1412,0.3
210,2170,0.46
210,5690,0.1
210,676,0.3
210,1112,0.24
210,6417,0.16
210,1469,0.22
210,2198,0.34
210,1350,0.14
210,2195,0.18
210,2132,0.4
210,3587,0.22
210,6443,0.18
210,1449,0.12
210,622,0.14
121,2571,0.6
121,443,0.16
121,543,0.16
121,3245,0.32
121,4589,0.1
121,4368,0.12
121,4407,0.18
121,5636,0.22
121,4983,0.2
121,1990,0.16
121,1924,0.1
121,4953,0.2
121,5830,0.12
121,4163,0.68
121,1588,0.2
121,2182,0.28
121,1316,0.2
121,1391,0.68
121,347,0.32
121,5288,0.14
121,3486,0.32
121,3261,0.22
121,1708,0.16
121,5866,0.14
121,5455,0.22
121,4703,0.12
121,989,0.12
121,3635,0.14
121,735,0.32
121,5924,0.16
121,4641,0.12
121,5771,0.34
121,5645,0.2
121,3606,0.22
121,2913,0.1
121,3780,0.26
121,3726,0.22
121,6355,0.34
121,2102,0.54
121,4553,0.16
121,1387,0.46
121,2942,0.26
121,3266,0.12
121,1905,0.18
121,304,0.1
121,672,0.54
121,3845,0.48
121,1715,0.12
121,2424,0.16
121,169,0.12
121,6284,0.2
121,2609,0.28
121,1839,0.14
121,379,0.3
121,420,1.0
121,2293,0.1
121,1682,0.52
121,3805,0.1
121,3084,0.16
121,6059,0.36
121,6040,0.6
121,2163,0.5
121,4412,0.3
121,5096,0.48
121,1689,0.22
121,3846,0.16
121,2131,0.14
121,2004,0.18
121,1989,0.2
121,5707,0.18
121,407,0.32
121,1948,0.14
121,2373,0.16
121,3326,0.12
121,589,0.22
121,6078,0.16
121,4447,0.16
121,1951,0.1
121,4376,0.18
121,1632,0.16
121,2641,0.28
121,6437,0.14
121,4960,0.34
121,1877,0.3
121,5735,0.12
121,1348,0.24
121,340,0.38
121,6310,0.3
121,6363,0.48
121,502,0.1
121,3454,0.14
121,6221,0.22
121,442,0.26
121,5559,0.14
121,6290,0.1
121,3778,0.36
121,763,0.16
121,644,0.2
121,4508,0.16
121,1640,0.12
121,3504,0.14
121,4485,0.2
121,1395,0.12
121,6387,0.26
121,4813,0.12
121,1458,0.16
121,5305,0.12
121,2103,0.18
121,2283,0.26
121,5609,0.22
121,4223,0.14
121,5459,0.14
121,2156,0.6
121,1536,0.2
121,3428,0.24
121,6248,0.16
121,6242,0.2
121,1045,0.16
121,1342,0.1
121,5461,0.2
121,5330,0.6
121,1609,0.12
121,4356,0.22
121,431,0.44
121,5546,0.22
121,4386,0.46
121,3549,0.14
121,2197,0.14
121,2242,0.2
121,2384,0.1
121,3767,0.16
121,2775,0.34
121,3759,0.72
121,3380,0.14
121,4961,0.2
121,3688,0.1
121,1738,0.26
121,4716,0.12
121,5724,0.28
121,1557,0.42
121,1221,0.12
121,977,0.22
121,4561,0.12
121,3871,0.66
121,466,0.6
121,6378,0.1
121,241,0.32
121,5683,0.6
121,2037,0.14
121,6458,0.3
121,4695,0.24
121,4150,0.38
121,3077,0.24
121,5987,0.4
121,593,0.2
121,3603,0.12
121,675,0.24
121,2248,0.38
121,5168,0.24
121,1284,0.16
121,2867,0.18
121,6074,0.38
121,2597,0.14
121,1484,0.28
121,2521,0.2
121,4787,0.24
121,3703,0.14
121,6400,0.18
121,2053,0.22
121,5442,0.24
121,185,0.18
121,4409,0.22
121,2676,0.14
121,1057,0.16
121,2245,0.18
121,2729,0.12
121,4513,0.14
121,276,0.56
121,2732,0.34
121,1141,0.16
121,1870,0.12
121,4668,0.2
121,4093,0.22
121,5189,0.68
121,5687,0.4
121,4214,0.12
121,437,0.28
121,1753,0.16
121,6302,0.16
121,5632,0.14
121,1627,0.24
121,3314,0.24
121,5327,0.3
121,4915,0.6
121,1518,0.42
121,500,0.46
121,1459,0.12
121,2,0.22
121,6087,0.14
121,4041,0.12
121,204,0.16
121,1803,0.4
121,3957,0.14
121,494,0.68
121,3551,0.4
121,5755,0.16
121,3295,0.18
121,3437,0.16
121,5952,0.4
121,2627,0.18
121,551,0.24
121,4871,0.26
121,367,0.22
121,2684,0.14
121,570,0.34
121,3502,0.7
121,2999,0.14
121,1081,0.6
121,1772,0.16
121,4381,0.12
121,6175,0.16
121,3525,0.16
121,1728,0.26
121,4109,0.24
121,2298,0.18
121,4252,0.16
121,845,0.12
121,1908,0.12
121,6141,0.12
121,4596,0.14
121,5994,0.18
121,1976,0.2
121,5390,0.1
121,18,0.14
121,3739,0.22
121,3100,0.24
121,5605,0.16
121,2919,0.24
121,4951,0.24
121,5210,0.6
121,412,0.24
121,5154,0.18
121,3115,0.4
121,1509,0.18
121,4585,0.54
121,1245,0.16
121,4459,1.0
121,1532,0.16
121,6404,0.22
121,6235,0.18
121,385,0.14
121,3896,0.16
121,4346,0.26
121,5144,0.14
121,2630,0.18
121,3155,0.38
121,2523,0.16
121,5174,0.26
121,997,0.18
121,2410,0.12
121,5739,0.28
121,647,0.16
121,311,0.22
121,4330,0.28
121,4654,0.2
121,5721,0.16
121,5603,0.24
121,3394,0.16
121,4817,0.12
121,4268,0.12
121,5957,0.26
121,4316,0.36
121,2671,0.14
121,1460,0.14
121,3749,0.12
121,725,0.36
121,6262,0.12
121,3459,0.16
121,3231,0.6
121,3142,0.28
121,1226,0.28
121,2778,0.22
121,59,0.16
121,1510,0.24
121,5031,0.26
121,80,0.14
121,4450,0.2
121,3393,0.22
121,3300,0.26
121,6265,0.18
121,2680,0.18
121,5229,0.14
121,1074,0.12
121,3967,0.22
121,2893,0.32
121,4139,0.14
121,6314,0.18
121,6171,0.38
121,309,0.3
121,76,0.16
121,2900,0.32
121,299,0.3
121,6079,0.24
121,1287,0.3
121,2080,0.1
121,1068,0.24
121,5633,0.16
121,2259,0.24
121,1504,0.22
121,4607,0.76
121,404,0.14
121,4425,0.22
121,5584,0.18
121,2990,0.22
121,2645,0.2
121,2223,0.2
121,640,0.2
121,2340,0.6
121,4578,0.36
121,772,0.26
121,6218,0.22
121,2107,0.16
121,5201,0.2
121,6416,0.16
121,5418,0.12
121,3167,0.22
121,4161,0.34
121,1705,0.18
121,5265,0.1
121,5995,0.46
121,2646,0.1
121,2754,0.18
121,4562,0.38
121,2561,0.2
121,102,0.2
121,1181,0.18
121,4406,0.32
121,2860,0.14
121,970,0.28
121,1408,0.2
121,3528,0.1
121,2660,0.18
121,4127,0.12
121,4445,0.26
121,1953,0.4
121,1555,0.58
121,4001,0.1
121,3954,0.18
121,5915,0.4
121,688,0.12
121,1179,0.12
121,6133,0.2
121,1063,0.38
121,3959,0.2
121,1970,0.16
121,2405,0.14
121,2071,0.3
121,3106,0.4
121,3776,0.12
121,5702,0.12
121,1967,0.18
121,4921,0.22
121,2948,0.12
121,3076,0.3
121,6064,0.2
121,5060,0.14
121,3192,0.22
121,2980,0.34
121,5948,0.14
121,2508,0.14
121,1645,0.12
121,4730,0.36
121,286,0.16
121,4820,0.16
121,5464,0.16
121,2095,0.18
121,1105,0.14
121,115,0.24
121,5835,0.2
121,5527,0.18
121,5408,0.2
121,2059,0.14
121,2633,0.3
121,2010,0.14
121,1125,0.42
121,5026,0.1
121,4580,0.3
121,6322,0.14
121,5805,0.22
121,268,0.38
121,6139,0.28
121,4083,0.2
121,1760,0.12
121,3220,0.12
121,6391,0.22
121,6327,0.34
121,4502,0.14
121,5725,0.12
121,2922,0.14
121,1674,0.12
121,807,0.24
121,5650,0.36
121,4944,0.14
121,1535,0.2
121,5693,0.6
121,4762,0.34
121,1107,0.22
121,1307,0.14
121,4081,0.44
121,3452,0.12
121,5991,0.32
121,1548,0.6
121,4658,0.12
121,5055,0.12
121,1796,0.26
121,3501,0.28
121,2695,0.12
121,3381,0.24
121,5176,0.22
121,3537,0.22
121,3556,0.4
121,3276,0.24
121,172,0.24
121,331,0.18
121,1344,0.42
121,1598,0.6
121,822,0.18
121,108,0.12
121,2596,0.18
121,5696,0.12
121,5836,0.26
121,3965,0.18
121,5561,0.24
121,36,0.22
121,182,0.22
121,3352,0.14
121,5674,0.16
121,4769,0.16
121,444,0.14
121,1158,0.12
121,6167,0.12
121,3419,0.12
121,3070,0.22
121,365,0.22
121,149,0.22
121,5501,0.16
121,2129,0.12
121,2742,0.32
121,1894,0.16
121,1816,0.28
121,3497,0.16
121,3282,0.42
121,2796,0.6
121,4269,0.5
121,1212,0.18
121,2075,0.66
121,864,0.18
121,1439,0.14
121,2319,0.22
121,6071,0.24
121,2124,0.3
121,4610,0.14
121,3910,0.38
121,3181,0.5
121,4055,0.14
121,859,0.1
121,266,0.26
121,919,0.18
121,4848,0.26
121,2279,0.12
121,5904,0.12
121,1952,0.16
121,6073,0.6
121,1524,0.1
121,4069,0.26
121,5862,0.3
121,5547,0.12
121,2847,0.16
121,424,0.22
121,5781,0.12
121,2802,0.14
121,2707,0.22
121,3548,0.18
121,835,0.8
121,3793,0.16
121,3101,0.14
121,4239,0.18
121,2580,0.18
121,4343,0.24
121,47,0.12
121,1767,0.24
121,2377,0.3
121,5025,0.76
121,5949,0.22
121,2128,0.16
121,1904,0.12
121,5788,0.12
121,1747,0.46
121,1108,0.24
121,1170,0.16
121,2470,0.22
121,2328,0.12
121,2499,0.38
121,910,0.12
121,3027,0.16
121,951,0.2
121,3569,0.28
121,4819,0.34
121,3963,0.16
121,1968,0.48
121,544,0.12
121,5365,0.12
121,1974,0.14
121,995,0.46
121,3136,0.12
121,2463,0.16
121,4249,0.3
121,4411,0.12
121,1630,0.12
121,3516,0.24
121,1691,0.24
121,125,0.2
121,4542,0.54
121,3746,0.2
121,4997,0.14
121,5736,0.48
121,167,0.16
121,2360,0.66
121,4796,0.1
121,376,0.16
121,3701,0.22
121,4786,0.2
121,4679,0.14
121,4148,0.18
121,5958,0.24
121,2246,0.58
121,5224,0.6
121,119,0.2
121,2787,0.24
121,2587,0.34
121,1080,0.26
121,1616,0.34
121,5641,0.6
121,546,0.6
121,4721,0.34
121,754,0.18
121,5744,0.18
121,3929,0.22
121,5126,0.16
121,100,0.28
121,3237,0.18
121,1412,0.56
121,6228,0.44
121,676,0.1
121,3763,0.12
121,1112,0.6
121,3600,0.6
121,1360,0.24
121,585,0.28
121,2198,0.4
121,3349,0.12
121,1164,0.12
121,3233,0.26
121,2350,0.22
121,1554,0.14
121,4344,0.12
121,2132,0.34
121,3587,0.4
121,434,0.12
121,4305,0.2
121,4783,0.6
121,4621,0.24
121,6429,0.18
121,3914,0.12
121,4040,0.16
121,5080,0.24
121,4825,0.6
149,2571,0.4
149,5182,0.26
149,2836,0.16
149,5112,0.3
149,1526,0.22
149,2205,0.32
149,2404,0.18
149,820,0.72
149,2932,0.12
149,4587,0.32
149,543,0.1
149,917,0.8
149,912,0.12
149,5854,1.0
149,2657,0.18
149,4304,0.18
149,3165,0.1
149,2886,1.0
149,3245,0.16
149,2089,0.24
149,5984,0.84
149,1739,0.3
149,4880,0.4
149,6024,0.34
149,4317,0.22
149,4589,0.1
149,567,0.94
149,6260,0.24
149,5518,0.16
149,3392,0.18
149,4242,0.24
149,3945,0.16
149,3876,0.6
149,4368,0.1
149,4407,0.28
149,5636,0.22
149,4359,0.22
149,1576,0.14
149,1345,0.7
149,3059,0.3
149,3962,0.14
149,2551,0.14
149,5576,0.24
149,1671,0.3
149,2012,0.68
149,3690,0.12
149,4983,0.12
149,4604,1.0
149,1990,0.74
149,4471,0.12
149,532,0.14
149,3061,0.18
149,4953,0.14
149,4163,0.32
149,1887,1.0
149,4949,1.0
149,6446,0.12
149,601,0.22
149,6007,0.26
149,4677,0.14
149,847,0.16
149,4504,0.12
149,5098,0.22
149,4479,0.14
149,1588,0.36
149,1129,0.18
149,2182,0.22
149,1768,0.2
149,2494,0.34
149,1479,0.16
149,6044,0.22
149,3074,0.46
149,1316,0.3
149,1391,0.34
149,4198,0.14
149,1685,0.12
149,693,0.34
149,1649,0.26
149,2267,0.12
149,1323,1.0
149,4747,0.18
149,2970,0.28
149,347,0.4
149,5288,0.32
149,3132,0.18
149,3486,0.42
149,650,0.16
149,1858,0.24
149,159,0.18
149,5455,0.88
149,4703,0.28
149,674,0.28
149,352,0.14
149,2068,0.2
149,632,0.22
149,5959,0.1
149,6406,0.8
149,3384,0.66
149,3107,0.2
149,4462,0.5
149,3635,0.42
149,4441,0.48
149,735,0.52
149,5761,0.14
149,3656,0.16
149,871,0.18
149,3289,0.3
149,457,0.92
149,139,0.16
149,2490,0.34
149,802,0.26
149,5771,0.48
149,1010,0.16
149,2527,0.14
149,2600,0.1
149,911,0.54
149,5503,0.84
149,6195,0.12
149,452,0.84
149,897,0.3
149,4251,0.56
149,3579,0.32
149,1442,0.12
149,5369,0.14
149,5645,0.16
149,576,0.16
149,4498,1.0
149,1621,0.62
149,3606,0.22
149,4946,0.18
149,4181,0.3
149,1667,1.0
149,5777,0.14
149,1914,0.14
149,3920,0.14
149,3726,0.3
149,6355,0.18
149,2102,0.42
149,1387,0.58
149,5800,1.0
149,1646,0.14
149,4460,0.88
149,3972,0.2
149,2570,0.14
149,1905,0.86
149,3404,0.16
149,4884,0.2
149,304,0.2
149,672,1.0
149,3845,0.64
149,2424,0.18
149,67,0.3
149,5104,0.46
149,1481,0.28
149,2879,1.0
149,210,0.4
149,6052,0.2
149,2609,0.12
149,65,1.0
149,420,0.36
149,4285,0.14
149,1757,0.24
149,1741,0.18
149,2293,0.12
149,1682,0.42
149,4220,0.28
149,3805,0.36
149,5899,0.38
149,1829,0.12
149,5654,1.0
149,3084,0.24
149,5878,0.2
149,2675,0.22
149,5872,0.34
149,6059,0.3
149,3507,0.2
149,5159,0.12
149,2312,0.16
149,3830,0.22
149,4434,0.14
149,923,0.22
149,3219,0.26
149,2437,0.28
149,6113,0.28
149,2163,0.42
149,4412,0.2
149,402,0.16
149,5684,0.22
149,5395,1.0
149,1441,0.14
149,4395,0.1
149,816,1.0
149,4073,0.3
149,1932,0.4
149,609,0.64
149,2611,0.16
149,2493,0.16
149,1689,0.2
149,4027,0.14
149,5619,0.18
149,2487,0.18
149,519,0.14
149,3293,0.18
149,5842,0.28
149,226,0.1
149,1773,0.14
149,5038,0.22
149,1366,0.14
149,3505,0.86
149,3092,0.16
149,2131,0.86
149,2004,0.24
149,1989,0.92
149,5665,0.44
149,5707,1.0
149,407,0.16
149,1843,0.32
149,4709,1.0
149,5843,0.22
149,1948,0.14
149,673,0.24
149,6413,0.24
149,5813,0.18
149,238,0.36
149,5741,0.24
149,663,0.58
149,5570,0.18
149,5494,0.12
149,938,0.14
149,5801,1.0
149,3326,1.0
149,6410,0.78
149,589,0.16
149,2975,0.84
149,48,0.6
149,6407,0.26
149,2240,1.0
149,361,0.5
149,4447,0.1
149,154,1.0
149,1951,0.22
149,4376,0.26
149,3045,0.12
149,319,0.9
149,3632,0.2
149,1632,0.16
149,3363,0.38
149,5634,0.22
149,2916,0.16
149,1505,1.0
149,3950,0.9
149,1602,0.22
149,3156,0.86
149,3405,0.12
149,4804,0.18
149,943,1.0
149,1877,0.2
149,130,0.28
149,841,0.22
149,1289,0.3
149,3257,0.86
149,5037,1.0
149,618,0.34
149,3008,1.0
149,340,0.14
149,2840,0.14
149,1110,0.36
149,1690,0.24
149,2354,0.66
149,3718,0.88
149,1297,0.1
149,638,0.6
149,6140,0.1
149,502,0.28
149,1983,0.28
149,2931,1.0
149,4118,0.12
149,4463,0.18
149,6221,0.2
149,4858,0.26
149,5404,0.22
149,6397,0.24
149,442,0.38
149,4266,0.12
149,3025,0.24
149,1120,0.14
149,1306,0.18
149,5798,0.3
149,1228,0.66
149,3704,0.16
149,4732,0.14
149,5548,0.6
149,3795,0.34
149,1216,1.0
149,1152,0.86
149,568,0.12
149,3778,0.92
149,763,0.2
149,2773,0.38
149,1808,0.16
149,4079,1.0
149,644,0.46
149,6067,0.1
149,5116,0.42
149,230,1.0
149,2086,0.18
149,2335,0.42
149,5507,0.28
149,1489,0.12
149,2838,0.24
149,933,0.44
149,6403,0.34
149,5828,1.0
149,2966,0.48
149,5023,0.12
149,1620,0.14
149,2272,0.88
149,6396,0.14
149,1640,0.3
149,5883,0.12
149,3504,0.26
149,5109,0.12
149,4671,0.12
149,5608,0.22
149,526,0.14
149,4485,0.74
149,4094,0.44
149,4823,0.1
149,6328,0.22
149,5905,0.12
149,6178,0.28
149,1622,1.0
149,2066,0.34
149,1502,0.3
149,5211,0.52
149,5471,0.14
149,1395,0.3
149,6387,0.6
149,2187,0.28
149,200,0.22
149,1078,0.12
149,1571,0.2
149,3989,0.22
149,5540,0.3
149,2426,0.6
149,3318,0.1
149,2028,0.12
149,5382,0.12
149,3083,0.5
149,1831,0.3
149,2906,0.26
149,191,0.34
149,5532,0.24
149,3689,0.12
149,1458,0.24
149,1050,0.24
149,756,0.2
149,5305,0.12
149,5826,0.16
149,5922,0.84
149,4246,0.26
149,2574,0.3
149,2923,0.1
149,4059,0.28
149,5832,0.38
149,2946,0.16
149,4503,0.6
149,1138,0.12
149,6464,1.0
149,4663,0.38
149,3622,0.8
149,4685,0.1
149,248,0.1
149,4936,0.6
149,1272,0.6
149,5609,0.16
149,4165,0.12
149,574,0.24
149,4599,0.84
149,2156,0.24
149,5380,0.2
149,1650,0.84
149,1536,0.16
149,186,0.22
149,1121,0.2
149,2702,0.2
149,620,0.32
149,3203,0.82
149,6316,0.12
149,2789,0.3
149,2090,0.7
149,3869,0.32
149,4360,0.6
149,5727,0.32
149,3768,0.12
149,1266,0.18
149,5319,0.16
149,1011,0.6
149,2475,0.1
149,6189,1.0
149,4907,0.16
149,4763,0.1
149,4302,0.24
149,2472,0.86
149,3413,0.24
149,2903,0.1
149,3646,1.0
149,1765,0.22
149,3225,0.32
149,893,0.18
149,419,0.24
149,1035,0.48
149,3360,0.34
149,1116,0.66
149,2892,0.18
149,4568,0.48
149,2819,0.34
149,192,0.38
149,3753,1.0
149,6248,0.14
149,6344,0.3
149,5061,0.2
149,413,0.26
149,3126,0.2
149,998,0.44
149,811,0.1
149,6132,0.22
149,3189,0.14
149,1461,0.1
149,2448,0.14
149,4620,0.24
149,1328,0.3
149,5545,0.22
149,4718,0.24
149,4593,0.22
149,1608,0.2
149,3418,0.1
149,2652,0.22
149,1030,0.12
149,5165,0.28
149,5961,0.18
149,6163,0.2
149,2134,0.14
149,40,0.82
149,1917,0.22
149,6215,0.2
149,1021,0.12
149,3342,0.24
149,3705,0.1
149,5667,0.34
149,346,0.38
149,394,0.22
149,5615,0.32
149,6128,0.42
149,1411,0.14
149,1609,0.6
149,4177,0.2
149,4356,0.3
149,6085,0.3
149,649,0.12
149,4086,0.12
149,2563,0.16
149,5351,0.2
149,312,1.0
149,1635,0.18
149,3353,0.16
149,2172,0.42
149,3493,0.12
149,5486,0.42
149,4829,0.14
149,5546,0.42
149,4386,0.64
149,4862,0.14
149,5751,0.68
149,3093,0.12
149,2384,0.36
149,3767,0.94
149,6144,0.18
149,5676,1.0
149,6219,0.14
149,3773,0.32
149,3154,0.72
149,126,0.14
149,787,0.16
149,2775,0.24
149,5085,0.3
149,325,0.38
149,2161,0.22
149,4672,0.16
149,3483,0.2
149,6270,0.32
149,3422,0.1
149,3380,0.34
149,4996,0.22
149,1653,0.88
149,5090,0.18
149,5802,1.0
149,1984,0.16
149,4961,0.24
149,2387,0.72
149,3028,0.6
149,3354,0.12
149,5908,0.86
149,3688,0.14
149,1738,0.38
149,4388,0.24
149,4716,0.1
149,1860,1.0
149,775,0.36
149,3803,1.0
149,2096,0.18
149,20,0.12
149,4516,0.32
149,4385,1.0
149,5778,0.22
149,6337,0.8
149,313,0.14
149,2863,0.1
149,3240,0.76
149,5550,0.1
149,2557,0.24
149,5907,0.36
149,5724,0.66
149,1557,0.52
149,3764,0.54
149,3166,0.5
149,626,0.38
149,1227,0.12
149,3840,0.66
149,5530,0.78
149,1221,0.14
149,977,0.16
149,969,0.18
149,3561,0.28
149,4561,0.34
149,5014,0.14
149,1733,0.28
149,2459,0.8
149,2665,0.14
149,3725,0.14
149,8,0.28
149,6086,0.14
149,2149,1.0
149,1844,0.12
149,5748,0.2
149,1512,1.0
149,466,0.52
149,5809,0.22
149,2121,0.46
149,5586,0.4
149,4606,0.66
149,3157,0.14
149,1700,0.16
149,329,0.2
149,2144,0.18
149,1143,0.18
149,1423,0.6
149,5983,0.1
149,1736,0.2
149,4473,0.16
149,6038,0.14
149,6350,0.16
149,520,0.38
149,565,0.28
149,1666,0.58
149,1865,0.48
149,3038,0.12
149,4652,0.14
149,241,0.12
149,4832,0.1
149,3357,0.16
149,706,0.14
149,556,0.14
149,3389,0.12
149,275,0.22
149,5992,0.2
149,6225,0.26
149,2063,0.18
149,4839,0.16
149,1394,0.42
149,5763,0.6
149,5910,1.0
149,1151,0.34
149,1806,0.88
149,6458,0.38
149,4435,0.22
149,3878,0.9
149,1946,0.16
149,2525,0.14
149,4993,0.14
149,2573,0.42
149,1167,0.2
149,1659,0.24
149,4695,0.36
149,1942,0.68
149,3169,0.24
149,5515,0.12
149,1788,0.2
149,6003,0.28
149,3077,0.62
149,593,0.14
149,3370,0.1
149,3696,0.28
149,1729,0.38
149,3603,0.12
149,4380,0.18
149,5161,0.22
149,2540,0.1
149,535,0.14
149,3256,0.14
149,3792,0.24
149,2248,1.0
149,5940,0.48
149,9,0.14
149,5223,0.22
149,596,1.0
149,5341,0.6
149,6459,0.16
149,1520,0.82
149,1283,0.44
149,2845,0.3
149,1592,0.14
149,5091,0.22
149,5168,0.14
149,3124,0.36
149,3955,0.28
149,5706,0.26
149,3518,0.52
149,5434,0.12
149,4529,0.42
149,1284,0.22
149,704,0.38
149,2867,0.46
149,94,0.14
149,598,0.12
149,6074,0.26
149,5276,0.36
149,423,0.24
149,4070,0.14
149,883,0.26
149,1189,1.0
149,1265,0.66
149,2025,0.14
149,2521,0.2
149,3421,0.18
149,4438,0.18
149,4888,0.18
149,4554,0.12
149,3613,0.24
149,832,0.1
149,3297,0.22
149,2413,0.68
149,4787,0.68
149,4975,0.2
149,1103,0.8
149,2901,0.6
149,1985,0.86
149,3448,0.52
149,4566,0.32
149,95,0.14
149,2053,0.22
149,5442,0.3
149,6055,0.24
149,5137,0.24
149,185,0.12
149,4409,0.18
149,71,0.2
149,4048,0.12
149,3210,0.6
149,2676,0.68
149,780,0.16
149,6096,0.3
149,571,0.68
149,4835,0.1
149,1057,0.32
149,1809,0.16
149,2759,0.16
149,4513,0.36
149,477,0.14
149,1257,0.32
149,276,0.5
149,1483,0.14
149,0,0.16
149,1717,1.0
149,2732,0.26
149,1873,0.26
149,2034,0.16
149,4156,0.22
149,1141,0.88
149,6176,0.12
149,2744,0.7
149,1870,0.36
149,6366,0.22
149,1043,0.36
149,5839,0.12
149,3506,0.54
149,4093,0.34
149,5127,0.16
149,5015,0.16
149,4627,0.3
149,4214,0.6
149,2479,0.16
